sid,structure,non-planarity (exp.),non-planarity (sim.),Doming,Saddling,Ruffling,WavingX,WavingY,Propellering,Doming2,Saddling2,Ruffling2,WavingX2,Propellering2,Doming (%),Saddling (%),Ruffling (%),WavingX (%),WavingY (%),Propellering (%),Doming2 (%),Saddling2 (%),Ruffling2 (%),WavingX2 (%),Propellering2 (%)
4318628,Porphyrin,0.12958655631257232,0.10779994544488593,-0.012239182053518516,-4.4347056576528755e-05,1.4318201631742665e-05,-0.09403657583477494,-0.04491215424262032,-2.2461847936571686e-05,0.012442951338499647,-0.00041794751469911623,-0.003909606918264549,-0.03212092250483488,0.01847622949215549,5.597954150034537,0.02028344609295422,0.006548855625724014,43.010426484993985,20.541910327838504,0.010273594618018479,5.691154096691248,0.19116073395884625,1.7881750739062703,14.691459825714908,8.450653410524978
7124558,Porphyrin,0.5796893571260799,0.5793700810324699,0.15729996389307116,0.5624950845421867,-0.004065195521861176,0.037912931905013894,-0.0423716983549691,0.012480408742524233,-0.044414377582658864,0.07968302045110076,-0.006213038695548711,-0.04875412694844761,0.003018193650847481,15.750345200752966,56.32227456383041,0.40704543849351127,3.7961977250200305,4.24265116987949,1.2496553786552433,4.447183339971987,7.978610087899568,0.6221076075201731,4.881719679995472,0.3022098079811617
2021488,Porphyrin,0.10262609957843395,0.09069371499033214,-0.00796622342643341,-0.00621983396170716,-0.05843711664468543,-0.03852773471756386,0.005458168003703421,1.2548491907884394e-05,-0.035331899843340474,-0.01758279030989434,-0.018250132334728397,-0.03389387623768209,0.0007835789751616593,3.580906080002634,2.795884581416493,26.26813423239182,17.318645500333584,2.4535072573137797,0.005640686754868623,15.882082160443103,7.90365990931052,8.203637575796764,15.235674547068534,0.3522274691678927
2208334,Porphyrin,0.9543999561318174,0.9512501148331883,0.25034945923835333,-0.915516041215897,-0.07254716640898239,-0.08275522236918074,-0.027813337126567007,-0.003766991862094848,-0.03170568441860751,-0.11743797791955844,0.011141735460668385,0.09185726559963556,0.022079120678136537,15.38746620311366,56.27123056497436,4.45903528070757,5.086462703818142,1.709517513370728,0.23153419281086496,1.9487565458386626,7.218201795589787,0.6848150515948982,5.645910217761268,1.3570699304200686
4314004,Porphyrin,0.19085486226660836,0.19025652691333245,0.004947793640655331,-1.0149784946682193e-05,9.270400673390971e-05,-0.12407397562308387,-0.1469898350036318,-1.0325865856202008e-05,-0.005117572415977561,0.00019141968675496934,0.0014832628975942957,0.026949808138816124,-0.026833848905723528,1.4694931432810272,0.003014482912620217,0.027533060621363188,36.849931440065106,43.65593441387693,0.003066778886946217,1.5199173857475388,0.05685158630386471,0.44052861052816145,8.004084476628293,7.969644621148158
4063565,Porphyrin,0.25049167754437374,0.24848418050610213,-0.04258905926774926,0.20601458750380977,-0.08575892568312155,-0.04032259011265738,-0.012059779920131467,0.013984496488768308,0.13223838172213045,0.029588859034110532,-0.04728377351909447,-0.055759851750066675,-0.011260046770007642,6.292148617698548,30.436793492864076,12.670106242543516,5.957298282742525,1.7817234956317953,2.0660829744517604,19.53702582460373,4.371486519584607,6.985750220903261,8.238014178865416,1.6635701501107338
1551476,Porphyrin,0.29846214818251204,0.2976280008279894,-0.06673919405025194,-0.26234212373032545,-0.026227115743897675,-0.022560968799325405,-0.05940736671712074,-0.0010995033039353772,0.01260121522308232,-0.11463812588008508,-0.0013993649150191253,0.057338396742438874,0.01521770039929231,10.43499254521146,41.018447171532095,4.10073512520844,3.5275154964629096,9.288626235987008,0.1719126061270996,1.9702603362944382,17.92421988277194,0.21879740479425097,8.965132873963256,2.3793603216471153
4314009,Porphyrin,0.6982582571889875,0.6929364134041414,0.06149463770845708,-0.5276054953309887,0.45628155802167614,0.060980929962787596,-0.06908150878887798,0.03108440908032279,-0.15964566421227155,-0.0424284658168481,0.04124910434222165,-0.006305300526760668,-0.019963067694765985,4.165964272159565,35.742720426527036,30.91086864801853,4.131163057053025,4.6799380922568465,2.10581836848529,10.81522158837015,2.874323344313714,2.7944273086536886,0.4271536136898218,1.3524012804723058
7011680,Porphyrin,1.5748545164881356,1.5523857019141831,-0.18115221125242356,1.3996115515358163,0.01123148645600689,-0.04588064774521401,-0.3930991347739487,0.0038385039661133985,0.06663753398584989,0.6208431477231862,-0.02750207391148992,-0.17244088548543665,-0.017878699393108648,6.161396995168602,47.60395883889974,0.3820082924899537,1.560504744597583,13.370191901354342,0.13055621369036666,2.2664934577792413,21.116281597702432,0.9354078229994102,5.86510507560789,0.6080950597104486
7015694,Porphyrin,0.12145801091791901,0.07336587905220661,0.014772803729076262,-9.153952872538437e-06,5.671312852853081e-05,-0.01878179704977513,-0.0001492764623086621,4.283462052819591e-05,-0.015039545155224222,3.134864803821376e-05,0.004667837324224838,0.07087924283052148,0.019072783491505003,10.294397398998543,0.006378912924710424,0.03952042506759035,13.088056014524302,0.10402299072703412,0.02984921577781785,10.480275604239846,0.021845239857315006,3.2527726822004692,49.39205220748788,13.290829308194477
2203969,Porphyrin,1.5401932069009203,1.5389118846738747,-0.20453914503192977,-1.2782303816067266,0.8704206566821129,0.07808305656585796,0.050200706423430205,0.01802042564633283,0.1331720985626184,-0.2349535081612892,-0.23677901462523676,0.07294670983771169,-0.008439085679290229,6.4203691897068556,40.12293567636624,27.322016846085184,2.4509834072852543,1.5757720546460499,0.5656510668755237,4.180197577371154,7.375059011695758,7.432360637039455,2.289756360619473,0.26489817230903745
4313888,Porphyrin,1.9959490571693637,1.9913587490598716,0.07609341160377672,1.8675965606751586,0.013892130396520578,-0.5375475566860347,0.027859964957078633,0.0036643076339068098,-0.2316533661856766,0.5488159746194051,0.07018572314358563,0.17685534744948775,0.010910698005290742,2.134412620241389,52.3858976041314,0.38967287463427186,15.078155451156693,0.7814692435333007,0.10278346434225817,6.49785385997291,15.394233452395193,1.9687025470547057,4.9607748896703034,0.30604399286756734
7218833,Porphyrin,0.07887334483964242,0.07161271982685223,0.015823108182457232,2.563241545839821e-05,3.18731061057627e-05,0.06283994757422216,-0.0381656141912705,2.602804362101844e-05,-0.01612720020645546,4.889154768777301e-05,0.004992685572883363,0.002481767037585461,-0.0021951633074742305,11.08387482773373,0.017955162866694935,0.02232668287252319,44.01853953487061,26.734500298027253,0.01823229508258098,11.296887207554619,0.03424787269711352,3.4973092078978363,1.7384444875811398,1.537682422815863
7209748,Porphyrin,0.505281952341466,0.5022635026811338,-0.07314710620918073,-0.4075564487546532,0.28249057710615283,0.015983250477522762,0.0915290079229251,0.009397050812504235,0.04095552186991995,-0.10121267078516522,-0.015633965035763895,-0.03895458541009573,-0.010463906886379234,6.727258854692243,37.48251804837017,25.980347476356762,1.4699619557633805,8.417822124772076,0.8642364211323746,3.76663427203878,9.308417940682602,1.437838558097206,3.582610347995432,0.9623540000989778
2241271,Porphyrin,1.9344595198766994,1.931563965107894,0.2387034167528694,0.49011824747472443,1.924972956821142,-0.40370333417967946,-0.1810923442573941,0.011328497027443459,-0.1434617748309713,0.08100150360430824,0.14360937409577165,0.01739445725324979,-0.016949807904158135,6.535637340913021,13.419309883506948,52.70525788021329,11.053292078543677,4.958261190318187,0.3101712962308975,3.927946006527706,2.217800058448698,3.931987235931301,0.4762557063309741,0.4640813230353015
1556871,Porphyrin,0.30009272247189656,0.29556331512558864,-0.11413252526906748,-0.23898079559893035,0.13632058436253747,-0.06568111333547937,0.03164519577989609,-0.0053004831748535795,0.14901379367197354,-0.006333031359423957,-0.0410323918200105,0.09069817100179269,-0.009793393660157928,12.839293911953625,26.884051384770085,15.335330965065824,7.388771225296893,3.559913955829361,0.5962757872646012,16.76324859525572,0.7124318925352011,4.615922912820529,10.203055369390412,1.10170399981774
